id_gestion,gestor_id,gestor,tipo_gestor,mes,fecha_gestion,id_deudor,documento,segmento,producto,departamento,tramo_mora,canal,usa_kobra,calidad_gestion,sentimiento_cliente,emocion_dominante,tecnicas_usadas,resultado,fecha_compromiso,fecha_pago,monto_gestionado,monto_acordado,cuotas,descuento,recupero,notas
GE-0000103,G03,Gestor 03,Humano,2025-08,2025-08-02,KB-107771,,Corporativo,Cuenta corriente,Canelones,61-90,Llamada,False,67.9,-0.333,frustracion,4,Fallecido,,,1588330.0,0.0,0,0.0,0.0,Titular fallecido; derivar a legales.
GE-0000104,G03,Gestor 03,Humano,2025-08,2025-08-07,KB-103872,,Pyme,Préstamo personal,Montevideo,1-30,Llamada,False,78.7,-0.157,neutro,2,Promesa,2025-08-12,,116300.0,110485.0,4,0.05,66883.0,Arreglo de pago acordado; enviar comprobante.
GE-0000105,G03,Gestor 03,Humano,2025-08,2025-08-24,KB-107153,,Pyme,Tarjeta de crédito,Montevideo,61-90,Llamada,False,77.1,0.032,neutro,4,Promesa,2025-08-29,,322330.0,322330.0,1,0.0,163581.0,Arreglo de pago acordado; enviar comprobante.
GE-0000106,G03,Gestor 03,Humano,2025-08,2025-08-27,KB-109246,,Retail,Financiación retail,Canelones,1-30,WhatsApp,False,81.5,-0.045,frustracion,4,Pago,,2025-08-27,35260.0,35260.0,1,0.0,32713.0,Abonó el total de la deuda.
GE-0000107,G03,Gestor 03,Humano,2025-08,2025-08-27,KB-111227,,Corporativo,Préstamo personal,Salto,61-90,Llamada,False,71.9,-0.215,ansiedad,5,Sin acuerdo,,,167080.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0000108,G03,Gestor 03,Humano,2025-08,2025-08-28,KB-103313,,Pyme,Financiación retail,Rivera,1-30,Llamada,False,73.0,0.339,intencion_pago,3,Sin acuerdo,,,31340.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0000109,G03,Gestor 03,Humano,2025-08,2025-08-04,KB-107413,,Retail,Préstamo personal,Rocha,91-180,WhatsApp,False,67.4,-0.383,frustracion,4,Sin acuerdo,,,35410.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0000110,G03,Gestor 03,Humano,2025-08,2025-08-06,KB-100926,,Retail,Tarjeta de crédito,Montevideo,180+,Llamada,False,72.3,-0.141,frustracion,4,Sin acuerdo,,,6750.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0000111,G03,Gestor 03,Humano,2025-08,2025-08-16,KB-111148,,Corporativo,Crédito automotor,Trinidad,61-90,Llamada,False,76.3,0.007,objecion,5,Promesa,2025-08-21,,641960.0,641960.0,6,0.0,318246.0,Arreglo de pago acordado; enviar comprobante.
GE-0000112,G03,Gestor 03,Humano,2025-08,2025-08-11,KB-103328,,Pyme,Préstamo personal,Canelones,91-180,Llamada,False,45.3,-1.0,enojo,1,Promesa,2025-08-16,,144220.0,115376.0,3,0.2,61417.0,Arreglo de pago acordado; enviar comprobante.
GE-0000113,G03,Gestor 03,Humano,2025-08,2025-08-13,KB-111296,,Pyme,Tarjeta de crédito,Montevideo,31-60,Llamada,False,79.7,0.168,ansiedad,4,Promesa,2025-08-18,,68300.0,68300.0,2,0.0,37884.0,Arreglo de pago acordado; enviar comprobante.
GE-0000114,G03,Gestor 03,Humano,2025-08,2025-08-05,KB-102985,,Retail,Crédito automotor,Montevideo,31-60,WhatsApp,False,68.5,-0.588,enojo,3,Promesa,2025-08-10,,40240.0,40240.0,6,0.0,19658.0,Arreglo de pago acordado; enviar comprobante.
GE-0000115,G03,Gestor 03,Humano,2025-08,2025-08-14,KB-104861,,Retail,Cuenta corriente,Colonia,61-90,WhatsApp,False,70.5,-0.667,enojo,2,Promesa,2025-08-19,,92160.0,87552.0,4,0.05,50966.0,Arreglo de pago acordado; enviar comprobante.
GE-0000116,G03,Gestor 03,Humano,2025-08,2025-08-28,KB-107172,,Retail,Financiación retail,Montevideo,91-180,WhatsApp,False,56.5,-0.229,dificultad_economica,3,Pago,,2025-08-28,25980.0,25980.0,1,0.0,19437.0,Abonó el total de la deuda.
GE-0000117,G03,Gestor 03,Humano,2025-08,2025-08-11,KB-102011,,Corporativo,Financiación retail,Rivera,31-60,WhatsApp,False,73.6,0.06,neutro,5,Informado,,,512860.0,0.0,0,0.0,0.0,Se informó la deuda / se dejó mensaje.
GE-0000118,G03,Gestor 03,Humano,2025-08,2025-08-20,KB-102154,,Retail,Crédito automotor,Rivera,61-90,WhatsApp,False,67.9,0.181,neutro,4,No contactado,,,36230.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0000119,G03,Gestor 03,Humano,2025-08,2025-08-20,KB-110947,,Pyme,Tarjeta de crédito,Colonia,1-30,Llamada,False,65.4,0.078,neutro,4,Promesa,2025-08-25,,363930.0,345734.0,4,0.05,204047.0,Arreglo de pago acordado; enviar comprobante.
GE-0000120,G03,Gestor 03,Humano,2025-08,2025-08-07,KB-104289,,Retail,Tarjeta de crédito,Paysandú,180+,Llamada,False,58.9,-0.666,enojo,1,Promesa,2025-08-12,,164000.0,155800.0,2,0.05,52571.0,Arreglo de pago acordado; enviar comprobante.
GE-0000121,G03,Gestor 03,Humano,2025-08,2025-08-29,KB-109632,,Corporativo,Microcrédito,Lavalleja,180+,Llamada,False,73.7,-0.194,dificultad_economica,4,Promesa,2025-08-31,,1087730.0,978957.0,1,0.1,454068.0,Arreglo de pago acordado; enviar comprobante.
GE-0000122,G03,Gestor 03,Humano,2025-08,2025-08-12,KB-100966,,Pyme,Tarjeta de crédito,Treinta y Tres,1-30,WhatsApp,False,69.0,0.221,neutro,5,Promesa,2025-08-17,,57160.0,54302.0,4,0.05,29791.0,Arreglo de pago acordado; enviar comprobante.
GE-0000123,G03,Gestor 03,Humano,2025-08,2025-08-14,KB-104547,,Retail,Préstamo personal,Salto,61-90,WhatsApp,False,76.6,-0.02,ansiedad,5,Promesa,2025-08-19,,34860.0,33117.0,1,0.05,14337.0,Arreglo de pago acordado; enviar comprobante.
GE-0000124,G03,Gestor 03,Humano,2025-08,2025-08-30,KB-108584,,Pyme,Préstamo personal,Montevideo,61-90,WhatsApp,False,62.7,-0.151,objecion,4,Sin acuerdo,,,82960.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0000125,G03,Gestor 03,Humano,2025-08,2025-08-07,KB-105164,,Retail,Microcrédito,Artigas,91-180,WhatsApp,False,67.1,-0.271,enojo,2,Promesa,2025-08-12,,25700.0,24415.0,4,0.05,9587.0,Arreglo de pago acordado; enviar comprobante.
GE-0000126,G03,Gestor 03,Humano,2025-08,2025-08-11,KB-111410,,Retail,Tarjeta de crédito,Maldonado,91-180,WhatsApp,False,67.5,-0.317,dificultad_economica,5,Pago,,2025-08-11,10520.0,10520.0,1,0.0,8926.0,Abonó el total de la deuda.
GE-0000127,G03,Gestor 03,Humano,2025-08,2025-08-05,KB-104451,,Retail,Préstamo personal,Canelones,31-60,WhatsApp,False,80.3,0.578,intencion_pago,3,Pago,,2025-08-05,15370.0,10759.0,1,0.3,14566.0,Abonó el total de la deuda.
GE-0000128,G03,Gestor 03,Humano,2025-08,2025-08-25,KB-107182,,Retail,Tarjeta de crédito,Montevideo,1-30,Llamada,False,79.3,0.076,neutro,5,Pago,,2025-08-25,17170.0,17170.0,1,0.0,14307.0,Abonó el total de la deuda.
GE-0000129,G03,Gestor 03,Humano,2025-08,2025-08-18,KB-109573,,Retail,Préstamo personal,Montevideo,1-30,Llamada,False,69.6,-0.07,neutro,2,Pago,,2025-08-18,80850.0,80850.0,1,0.0,71499.0,Abonó el total de la deuda.
GE-0000130,G03,Gestor 03,Humano,2025-08,2025-08-29,KB-109623,,Pyme,Tarjeta de crédito,Montevideo,61-90,Llamada,False,75.1,-0.303,dificultad_economica,5,Pago,,2025-08-29,58310.0,52479.0,1,0.1,50742.0,Abonó el total de la deuda.
GE-0000131,G04,Gestor 04,Humano,2025-08,2025-08-26,KB-108459,,Pyme,Préstamo personal,Rocha,31-60,Llamada,False,79.5,0.219,neutro,4,Pago,,2025-08-26,101960.0,91764.0,1,0.1,95599.0,Abonó el total de la deuda.
GE-0000132,G04,Gestor 04,Humano,2025-08,2025-08-27,KB-104072,,Retail,Préstamo personal,Montevideo,1-30,WhatsApp,False,80.9,0.783,intencion_pago,4,Promesa,2025-08-31,,17420.0,13936.0,2,0.2,10261.0,Arreglo de pago acordado; enviar comprobante.
GE-0000133,G04,Gestor 04,Humano,2025-08,2025-08-25,KB-103795,,Retail,Tarjeta de crédito,Canelones,31-60,Llamada,False,67.6,-0.031,neutro,4,Pago,,2025-08-25,11540.0,11540.0,1,0.0,10178.0,Abonó el total de la deuda.
GE-0000134,G04,Gestor 04,Humano,2025-08,2025-08-16,KB-101270,,Retail,Crédito automotor,Río Negro,31-60,Llamada,False,68.3,-0.17,ansiedad,3,Número erróneo,,,41270.0,0.0,0,0.0,0.0,Teléfono incorrecto; actualizar dato.
GE-0000135,G04,Gestor 04,Humano,2025-08,2025-08-23,KB-105231,,Retail,Crédito automotor,Montevideo,31-60,WhatsApp,False,81.5,0.312,neutro,4,Promesa,2025-08-28,,18710.0,17774.0,1,0.05,8525.0,Arreglo de pago acordado; enviar comprobante.
GE-0000136,G04,Gestor 04,Humano,2025-08,2025-08-05,KB-105238,,Pyme,Préstamo personal,Tacuarembó,31-60,Llamada,False,51.9,0.394,intencion_pago,3,Pago,,2025-08-05,176210.0,176210.0,1,0.0,158771.0,Abonó el total de la deuda.
GE-0000137,G04,Gestor 04,Humano,2025-08,2025-08-12,KB-107053,,Retail,Cuenta corriente,Montevideo,180+,Llamada,False,78.7,-0.191,frustracion,4,No contactado,,,38300.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0000138,G04,Gestor 04,Humano,2025-08,2025-08-18,KB-104003,,Pyme,Tarjeta de crédito,Montevideo,1-30,WhatsApp,False,82.2,-0.159,objecion,3,Promesa,2025-08-23,,117950.0,117950.0,2,0.0,65953.0,Arreglo de pago acordado; enviar comprobante.
GE-0000139,G04,Gestor 04,Humano,2025-08,2025-08-07,KB-109526,,Retail,Crédito automotor,Canelones,1-30,WhatsApp,False,90.1,-0.099,ansiedad,4,Promesa,2025-08-12,,12080.0,12080.0,5,0.0,5231.0,Arreglo de pago acordado; enviar comprobante.
GE-0000140,G04,Gestor 04,Humano,2025-08,2025-08-09,KB-106432,,Retail,Tarjeta de crédito,Montevideo,1-30,Llamada,False,69.8,-0.143,objecion,4,Pago,,2025-08-09,63350.0,60182.0,1,0.05,59958.0,Abonó el total de la deuda.
GE-0000141,G04,Gestor 04,Humano,2025-08,2025-08-20,KB-101433,,Retail,Tarjeta de crédito,Colonia,31-60,WhatsApp,False,64.1,0.519,intencion_pago,2,Sin acuerdo,,,15350.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0000142,G04,Gestor 04,Humano,2025-08,2025-08-19,KB-107142,,Retail,Préstamo personal,Canelones,31-60,Llamada,False,69.3,0.218,neutro,3,Pago,,2025-08-19,47480.0,47480.0,1,0.0,36943.0,Abonó el total de la deuda.
GE-0000143,G04,Gestor 04,Humano,2025-08,2025-08-27,KB-104988,,Pyme,Tarjeta de crédito,Colonia,61-90,Llamada,False,63.1,-0.212,objecion,2,Promesa,2025-08-31,,207190.0,207190.0,1,0.0,109423.0,Arreglo de pago acordado; enviar comprobante.
GE-0000144,G04,Gestor 04,Humano,2025-08,2025-08-06,KB-102456,,Retail,Crédito automotor,Canelones,180+,Llamada,False,64.8,-0.302,enojo,4,Informado,,,18480.0,0.0,0,0.0,0.0,Se informó la deuda / se dejó mensaje.
GE-0000145,G04,Gestor 04,Humano,2025-08,2025-08-27,KB-110260,,Retail,Préstamo personal,Montevideo,1-30,WhatsApp,False,64.8,0.358,intencion_pago,1,Promesa,2025-08-31,,15660.0,15660.0,1,0.0,5904.0,Arreglo de pago acordado; enviar comprobante.
GE-0000146,G04,Gestor 04,Humano,2025-08,2025-08-18,KB-102246,,Pyme,Cuenta corriente,Florida,61-90,WhatsApp,False,80.8,0.248,neutro,3,Promesa,2025-08-23,,221610.0,221610.0,3,0.0,118683.0,Arreglo de pago acordado; enviar comprobante.
GE-0000147,G04,Gestor 04,Humano,2025-08,2025-08-04,KB-100499,,Retail,Microcrédito,Montevideo,1-30,WhatsApp,False,66.1,-0.712,enojo,3,Promesa,2025-08-09,,49700.0,47215.0,6,0.05,28608.0,Arreglo de pago acordado; enviar comprobante.
GE-0000148,G04,Gestor 04,Humano,2025-08,2025-08-13,KB-104989,,Retail,Microcrédito,Montevideo,31-60,Llamada,False,75.4,0.73,intencion_pago,3,Pago,,2025-08-13,38880.0,38880.0,1,0.0,31774.0,Abonó el total de la deuda.
GE-0000149,G04,Gestor 04,Humano,2025-08,2025-08-18,KB-109669,,Retail,Cuenta corriente,Canelones,1-30,WhatsApp,False,67.2,-0.385,frustracion,2,Sin acuerdo,,,34470.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0000150,G04,Gestor 04,Humano,2025-08,2025-08-22,KB-104192,,Pyme,Préstamo personal,Montevideo,31-60,Llamada,False,72.9,-0.111,objecion,4,Promesa,2025-08-27,,59610.0,59610.0,2,0.0,30246.0,Arreglo de pago acordado; enviar comprobante.
GE-0000151,G04,Gestor 04,Humano,2025-08,2025-08-19,KB-110281,,Retail,Préstamo personal,Cerro Largo,1-30,Llamada,False,76.8,0.128,neutro,4,Promesa,2025-08-24,,16430.0,13144.0,1,0.2,8730.0,Arreglo de pago acordado; enviar comprobante.
GE-0000152,G04,Gestor 04,Humano,2025-08,2025-08-21,KB-107948,,Retail,Préstamo personal,Treinta y Tres,1-30,WhatsApp,False,82.8,-0.331,frustracion,5,Promesa,2025-08-26,,95840.0,95840.0,4,0.0,51646.0,Arreglo de pago acordado; enviar comprobante.
GE-0000153,G04,Gestor 04,Humano,2025-08,2025-08-25,KB-105553,,Retail,Tarjeta de crédito,Montevideo,61-90,WhatsApp,False,68.7,-0.517,dificultad_economica,1,Promesa,2025-08-30,,101480.0,101480.0,1,0.0,33286.0,Arreglo de pago acordado; enviar comprobante.
GE-0000154,G04,Gestor 04,Humano,2025-08,2025-08-15,KB-101145,,Pyme,Microcrédito,Montevideo,91-180,Llamada,False,70.3,-0.25,frustracion,4,Pago,,2025-08-15,51600.0,46440.0,1,0.1,34735.0,Abonó el total de la deuda.
GE-0000155,G04,Gestor 04,Humano,2025-08,2025-08-04,KB-101887,,Retail,Microcrédito,Rocha,61-90,Llamada,False,77.2,-0.593,enojo,3,Promesa,2025-08-09,,55850.0,44680.0,4,0.2,31228.0,Arreglo de pago acordado; enviar comprobante.
GE-0000156,G04,Gestor 04,Humano,2025-08,2025-08-13,KB-106504,,Pyme,Crédito automotor,Montevideo,91-180,WhatsApp,False,76.5,-0.315,objecion,3,Promesa,2025-08-18,,90430.0,90430.0,3,0.0,31243.0,Arreglo de pago acordado; enviar comprobante.
GE-0000157,G04,Gestor 04,Humano,2025-08,2025-08-01,KB-103216,,Retail,Préstamo personal,Montevideo,31-60,Llamada,False,76.9,-0.067,ansiedad,4,Sin acuerdo,,,83200.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0000158,G04,Gestor 04,Humano,2025-08,2025-08-14,KB-110060,,Retail,Tarjeta de crédito,Montevideo,91-180,Llamada,False,58.6,-0.698,enojo,2,Promesa,2025-08-19,,46850.0,44508.0,1,0.05,21485.0,Arreglo de pago acordado; enviar comprobante.
GE-0000159,G04,Gestor 04,Humano,2025-08,2025-08-12,KB-103991,,Retail,Préstamo personal,Salto,61-90,Llamada,False,57.8,-0.022,objecion,1,Pago,,2025-08-12,34180.0,27344.0,1,0.2,32658.0,Abonó el total de la deuda.
GE-0000160,G04,Gestor 04,Humano,2025-08,2025-08-13,KB-105453,,Retail,Tarjeta de crédito,Canelones,91-180,WhatsApp,False,85.3,-0.094,dificultad_economica,7,Promesa,2025-08-18,,27100.0,27100.0,1,0.0,8621.0,Arreglo de pago acordado; enviar comprobante.
GE-0000161,G04,Gestor 04,Humano,2025-08,2025-08-08,KB-103592,,Pyme,Crédito automotor,Canelones,31-60,Llamada,False,66.3,-0.292,enojo,4,Sin acuerdo,,,430440.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0000162,G04,Gestor 04,Humano,2025-08,2025-08-16,KB-108002,,Retail,Tarjeta de crédito,Paysandú,180+,WhatsApp,False,68.4,-0.063,neutro,4,No contactado,,,31280.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0000163,G04,Gestor 04,Humano,2025-08,2025-08-08,KB-110039,,Retail,Cuenta corriente,Paysandú,1-30,WhatsApp,False,67.2,0.491,intencion_pago,4,Informado,,,56980.0,0.0,0,0.0,0.0,Se informó la deuda / se dejó mensaje.
GE-0000164,G04,Gestor 04,Humano,2025-08,2025-08-27,KB-110317,,Corporativo,Crédito automotor,Montevideo,91-180,Llamada,False,73.5,0.277,neutro,5,Promesa,2025-08-31,,640670.0,576603.0,1,0.1,301973.0,Arreglo de pago acordado; enviar comprobante.
GE-0000165,G04,Gestor 04,Humano,2025-08,2025-08-29,KB-100404,,Pyme,Tarjeta de crédito,Tacuarembó,31-60,WhatsApp,False,70.3,-0.082,ansiedad,4,Sin acuerdo,,,209630.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0000166,G04,Gestor 04,Humano,2025-08,2025-08-04,KB-101876,,Retail,Préstamo personal,Montevideo,91-180,WhatsApp,False,47.5,-0.482,frustracion,1,Sin acuerdo,,,40770.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0000167,G04,Gestor 04,Humano,2025-08,2025-08-06,KB-101663,,Pyme,Financiación retail,Montevideo,61-90,Llamada,False,73.2,-0.215,ansiedad,5,Pago,,2025-08-06,204800.0,204800.0,1,0.0,171395.0,Abonó el total de la deuda.
GE-0000168,G04,Gestor 04,Humano,2025-08,2025-08-05,KB-101591,,Pyme,Crédito automotor,Canelones,1-30,WhatsApp,False,75.3,0.195,neutro,2,Pago,,2025-08-05,30230.0,30230.0,1,0.0,28040.0,Abonó el total de la deuda.
GE-0000169,G04,Gestor 04,Humano,2025-08,2025-08-06,KB-110654,,Retail,Financiación retail,Montevideo,91-180,Llamada,False,65.8,-0.04,objecion,4,Sin acuerdo,,,20340.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0000170,G04,Gestor 04,Humano,2025-08,2025-08-13,KB-107796,,Retail,Crédito automotor,Montevideo,91-180,WhatsApp,False,88.3,0.093,ansiedad,6,Pago,,2025-08-13,22170.0,22170.0,1,0.0,20359.0,Abonó el total de la deuda.
GE-0000171,G04,Gestor 04,Humano,2025-08,2025-08-21,KB-106032,,Retail,Préstamo personal,Maldonado,1-30,WhatsApp,False,70.7,-0.172,ansiedad,4,Pago,,2025-08-21,46290.0,43976.0,1,0.05,39484.0,Abonó el total de la deuda.
GE-0000172,G04,Gestor 04,Humano,2025-08,2025-08-15,KB-111663,,Retail,Tarjeta de crédito,Montevideo,61-90,Llamada,False,77.8,-0.121,dificultad_economica,4,Pago,,2025-08-15,20120.0,20120.0,1,0.0,18757.0,Abonó el total de la deuda.
GE-0000173,G04,Gestor 04,Humano,2025-08,2025-08-02,KB-109614,,Pyme,Microcrédito,Montevideo,1-30,Llamada,False,69.8,-0.256,neutro,2,Promesa,2025-08-07,,46510.0,46510.0,6,0.0,24581.0,Arreglo de pago acordado; enviar comprobante.
GE-0000174,G04,Gestor 04,Humano,2025-08,2025-08-02,KB-105614,,Retail,Cuenta corriente,Río Negro,1-30,WhatsApp,False,82.0,0.195,neutro,6,Promesa,2025-08-07,,27370.0,21896.0,2,0.2,12806.0,Arreglo de pago acordado; enviar comprobante.
GE-0000175,G04,Gestor 04,Humano,2025-08,2025-08-20,KB-109543,,Pyme,Préstamo personal,Montevideo,1-30,WhatsApp,False,69.6,0.024,ansiedad,3,Informado,,,38550.0,0.0,0,0.0,0.0,Se informó la deuda / se dejó mensaje.
GE-0000176,G04,Gestor 04,Humano,2025-08,2025-08-15,KB-102355,,Retail,Préstamo personal,Maldonado,91-180,Llamada,False,73.3,-0.12,objecion,3,Promesa,2025-08-20,,21160.0,19044.0,3,0.1,12194.0,Arreglo de pago acordado; enviar comprobante.
GE-0000177,G05,Gestor 05,Humano,2025-08,2025-08-28,KB-108894,,Retail,Tarjeta de crédito,Artigas,31-60,Llamada,False,33.0,-0.322,ansiedad,3,No contactado,,,14750.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0000178,G05,Gestor 05,Humano,2025-08,2025-08-27,KB-100472,,Retail,Crédito automotor,Montevideo,91-180,Llamada,False,61.2,0.009,neutro,5,Promesa,2025-08-31,,63300.0,60135.0,5,0.05,22375.0,Arreglo de pago acordado; enviar comprobante.
GE-0000179,G05,Gestor 05,Humano,2025-08,2025-08-08,KB-108556,,Corporativo,Microcrédito,Paysandú,61-90,WhatsApp,False,50.7,-0.041,objecion,1,Pago,,2025-08-08,307820.0,307820.0,1,0.0,289991.0,Abonó el total de la deuda.
GE-0000180,G05,Gestor 05,Humano,2025-08,2025-08-26,KB-105686,,Retail,Préstamo personal,Tacuarembó,1-30,Llamada,False,39.5,-0.345,ansiedad,1,No contactado,,,36950.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0000181,G05,Gestor 05,Humano,2025-08,2025-08-12,KB-103264,,Retail,Financiación retail,Montevideo,91-180,Llamada,False,39.9,-0.241,dificultad_economica,2,Informado,,,61050.0,0.0,0,0.0,0.0,Se informó la deuda / se dejó mensaje.
GE-0000182,G05,Gestor 05,Humano,2025-08,2025-08-06,KB-109885,,Retail,Financiación retail,Montevideo,31-60,Llamada,False,44.1,-0.014,neutro,2,Promesa,2025-08-11,,12020.0,12020.0,6,0.0,6349.0,Arreglo de pago acordado; enviar comprobante.
GE-0000183,G05,Gestor 05,Humano,2025-08,2025-08-28,KB-100051,,Retail,Financiación retail,Rocha,61-90,WhatsApp,False,38.7,-0.094,neutro,0,No contactado,,,16930.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0000184,G05,Gestor 05,Humano,2025-08,2025-08-15,KB-106334,,Retail,Préstamo personal,Montevideo,91-180,WhatsApp,False,41.0,-0.351,frustracion,2,Informado,,,42240.0,0.0,0,0.0,0.0,Se informó la deuda / se dejó mensaje.
GE-0000185,G05,Gestor 05,Humano,2025-08,2025-08-27,KB-101428,,Retail,Tarjeta de crédito,Salto,91-180,Llamada,False,46.9,-0.305,objecion,4,Promesa,2025-08-31,,14910.0,13419.0,3,0.1,5044.0,Arreglo de pago acordado; enviar comprobante.
GE-0000186,G05,Gestor 05,Humano,2025-08,2025-08-29,KB-109592,,Retail,Crédito automotor,Montevideo,1-30,WhatsApp,False,56.6,-0.016,objecion,3,Pago,,2025-08-29,38170.0,36262.0,1,0.05,36296.0,Abonó el total de la deuda.
GE-0000187,G05,Gestor 05,Humano,2025-08,2025-08-12,KB-102203,,Retail,Préstamo personal,Maldonado,31-60,Llamada,False,38.0,-0.012,neutro,0,Pago,,2025-08-12,40270.0,32216.0,1,0.2,33661.0,Abonó el total de la deuda.
GE-0000188,G05,Gestor 05,Humano,2025-08,2025-08-21,KB-109866,,Retail,Préstamo personal,Montevideo,1-30,WhatsApp,False,39.4,0.49,intencion_pago,3,Promesa,2025-08-26,,8770.0,7016.0,5,0.2,3725.0,Arreglo de pago acordado; enviar comprobante.
GE-0000189,G05,Gestor 05,Humano,2025-08,2025-08-13,KB-101405,,Retail,Tarjeta de crédito,Montevideo,91-180,WhatsApp,False,36.9,-0.555,dificultad_economica,2,Sin acuerdo,,,16790.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0000190,G05,Gestor 05,Humano,2025-08,2025-08-18,KB-106808,,Pyme,Tarjeta de crédito,Canelones,31-60,Llamada,False,42.7,-0.288,ansiedad,1,Pago,,2025-08-18,132900.0,132900.0,1,0.0,128493.0,Abonó el total de la deuda.
GE-0000191,G05,Gestor 05,Humano,2025-08,2025-08-23,KB-110236,,Retail,Tarjeta de crédito,Tacuarembó,1-30,WhatsApp,False,47.2,0.418,intencion_pago,3,Pago,,2025-08-23,27840.0,27840.0,1,0.0,22943.0,Abonó el total de la deuda.
GE-0000192,G05,Gestor 05,Humano,2025-08,2025-08-21,KB-104589,,Corporativo,Cuenta corriente,Florida,91-180,Llamada,False,52.0,-0.395,dificultad_economica,1,No contactado,,,172420.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0000193,G05,Gestor 05,Humano,2025-08,2025-08-04,KB-107979,,Retail,Microcrédito,Canelones,1-30,WhatsApp,False,48.1,0.019,neutro,4,No contactado,,,13100.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0000194,G05,Gestor 05,Humano,2025-08,2025-08-26,KB-110253,,Pyme,Préstamo personal,Canelones,1-30,Llamada,False,33.1,0.528,intencion_pago,2,Número erróneo,,,70860.0,0.0,0,0.0,0.0,Teléfono incorrecto; actualizar dato.
GE-0000195,G05,Gestor 05,Humano,2025-08,2025-08-27,KB-109771,,Retail,Préstamo personal,San José,180+,Llamada,False,42.4,-0.678,enojo,1,No contactado,,,8030.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0000196,G05,Gestor 05,Humano,2025-08,2025-08-27,KB-103014,,Retail,Préstamo personal,Montevideo,1-30,Llamada,False,38.4,0.397,intencion_pago,3,Pago,,2025-08-27,6540.0,5232.0,1,0.2,5253.0,Abonó el total de la deuda.
GE-0000197,G05,Gestor 05,Humano,2025-08,2025-08-04,KB-102078,,Pyme,Préstamo personal,Canelones,31-60,WhatsApp,False,57.2,0.615,intencion_pago,2,Promesa,2025-08-09,,147220.0,132498.0,1,0.1,78215.0,Arreglo de pago acordado; enviar comprobante.
GE-0000198,G05,Gestor 05,Humano,2025-08,2025-08-23,KB-103861,,Retail,Crédito automotor,Montevideo,61-90,WhatsApp,False,53.1,-0.218,dificultad_economica,3,Promesa,2025-08-28,,26650.0,23985.0,1,0.1,13849.0,Arreglo de pago acordado; enviar comprobante.
GE-0000199,G05,Gestor 05,Humano,2025-08,2025-08-12,KB-108704,,Retail,Crédito automotor,Salto,91-180,Llamada,False,49.6,-0.345,dificultad_economica,2,Informado,,,16300.0,0.0,0,0.0,0.0,Se informó la deuda / se dejó mensaje.
GE-0000200,G05,Gestor 05,Humano,2025-08,2025-08-25,KB-102980,,Pyme,Préstamo personal,Salto,1-30,WhatsApp,False,40.4,0.466,intencion_pago,2,Promesa,2025-08-30,,82430.0,82430.0,5,0.0,41123.0,Arreglo de pago acordado; enviar comprobante.
